Part Number,Manufacturer,link to header file,Include file,Header 3,Example,Datasheet,Appli Note,Other link,Family,Comments,SubFamily,Date the line is added or modified,NickName,Name ,Micro Description,MicroDef,Hidden(Ride Internal Use),MicroRef,CoreName
STM32L151V8T6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,21/05/2010,,STM32L151V8T6,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;10K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L151x8.sim,Yes,,Cortex-M3
STM32L151CBT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,21/05/2010,,STM32L151CBT6,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;10K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (16 channels);DMA - 37 IOs,\sim\ARM\STM32L151xB.sim,Yes,,Cortex-M3
STM32L151RBT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,21/05/2010,,STM32L151RBT6,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;10K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (20 channels);DMA - 51 IOs,\sim\ARM\STM32L151xB.sim,Yes,,Cortex-M3
STM32L151VBT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,21/05/2010,,STM32L151VBT6,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;10K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L151xB.sim,Yes,,Cortex-M3
STM32L151ZCT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L151ZCT6,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L151xC.sim,Yes,,Cortex-M3
STM32L151RC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L151xC,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L151xC.sim,Yes,,Cortex-M3
STM32L151VC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L151xC,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L151xC.sim,Yes,,Cortex-M3
STM32L151ZC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L151xC,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L151xC.sim,Yes,,Cortex-M3
STM32L151WC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L151xC,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L151xC.sim,Yes,,Cortex-M3
STM32L151RD ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L151xD,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L151xD.sim,Yes,,Cortex-M3
STM32L151VD ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L151xD,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L151xD.sim,Yes,,Cortex-M3
STM32L151WD ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L151xD,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L151xD.sim,Yes,,Cortex-M3
STM32L151ZD ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L151xD,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L151xD.sim,Yes,,Cortex-M3
,,,,,,,,,,,,,,,,,,,
STM32L152C6T6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,21/05/2010,,STM32L152C6T6,Cortex-M3 ARM-based 32-bit MCU;32K FLASH at address 0x8000000;16K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (16 channels);DMA - 37 IOs,\sim\ARM\STM32L152x6.sim,Yes,,Cortex-M3
STM32L152R6T6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,21/05/2010,,STM32L152R6T6,Cortex-M3 ARM-based 32-bit MCU;32K FLASH at address 0x8000000;16K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (20 channels);DMA - 51 IOs,\sim\ARM\STM32L152x6.sim,Yes,,Cortex-M3
STM32L152V6T6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,21/05/2010,,STM32L152V6T6,Cortex-M3 ARM-based 32-bit MCU;32K FLASH at address 0x8000000;16K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L152x6.sim,Yes,,Cortex-M3
STM32L152C8T6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,21/05/2010,,STM32L152C8T6,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;16K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (16 channels);DMA - 37 IOs,\sim\ARM\STM32L152x8.sim,Yes,,Cortex-M3
STM32L152R8T6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,21/05/2010,,STM32L152R8T6,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;16K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (20 channels);DMA - 51 IOs,\sim\ARM\STM32L152x8.sim,Yes,,Cortex-M3
STM32L152V8T6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,21/05/2010,,STM32L152V8T6,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;16K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L152x8.sim,Yes,,Cortex-M3
STM32L152CBT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,21/05/2010,,STM32L152CBT6,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;16K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (16 channels);DMA - 37 IOs,\sim\ARM\STM32L152xB.sim,Yes,,Cortex-M3
STM32L152RBT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,21/05/2010,,STM32L152RBT6,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;16K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (20 channels);DMA - 51 IOs,\sim\ARM\STM32L152xB.sim,Yes,,Cortex-M3
STM32L152VBT6 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,21/05/2010,,STM32L152VBT6,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;16K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L152xB.sim,Yes,,Cortex-M3
STM32L152RC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L152xC,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L152xC.sim,Yes,,Cortex-M3
STM32L152VC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L152xC,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L152xC.sim,Yes,,Cortex-M3
STM32L152WC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L152xC,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L152xC.sim,Yes,,Cortex-M3
STM32L152ZC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L152xC,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L152xC.sim,Yes,,Cortex-M3
STM32L152RD ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L152xD,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L152xD.sim,Yes,,Cortex-M3
STM32L152VD ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L152xD,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L152xD.sim,Yes,,Cortex-M3
STM32L152WD ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L152xD,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L152xD.sim,Yes,,Cortex-M3
STM32L152ZD ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L152xD,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L152xD.sim,Yes,,Cortex-M3
,,,,,,,,,,,,,,,,,,,
STM32L162VD ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L162xD,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L162xD.sim,Yes,,Cortex-M3
STM32L162ZD ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L1xx,23/11/2011,,STM32L162xD,Cortex-M3 ARM-based 32-bit MCU;384K FLASH at address 0x8000000;48K RAM at address 0x20000000;6 Timers - 2 SPI - 2 I2C - 3 USART - USB 2.0 full-speed device/host/OTG controller - 2 DAC - 1 ADC (24 channels);DMA - 80 IOs,\sim\ARM\STM32L162xD.sim,Yes,,Cortex-M3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
STM32L431xB ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,02/06/2016,,STM32L431xB,Cortex-M4 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;64K RAM at address 0x20000000;Timers - SPI - CAN - SWPMI - IRTIM - USB - SAI - I2C - USART - DAC - ADC;DMA - LCD - AUDIO,\sim\ARM\STM32L431xB.sim,No,,Cortex-M4
STM32L431xC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,02/06/2016,,STM32L431xC,Cortex-M4 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;64K RAM at address 0x20000000;Timers - SPI - CAN - SWPMI - IRTIM - USB - SAI - I2C - USART - DAC - ADC;DMA - LCD - AUDIO,\sim\ARM\STM32L431xC.sim,No,,Cortex-M4
STM32L432xB ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,02/06/2016,,STM32L432xB,Cortex-M4 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;64K RAM at address 0x20000000;Timers - SPI - CAN - SWPMI - IRTIM - USB - SAI - I2C - USART - DAC - ADC;DMA,\sim\ARM\STM32L432xB.sim,No,,Cortex-M4
STM32L432xC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,02/06/2016,,STM32L432xC,Cortex-M4 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;64K RAM at address 0x20000000;Timers - SPI - CAN - SWPMI - IRTIM - USB - SAI - I2C - USART - DAC - ADC;DMA,\sim\ARM\STM32L432xC.sim,No,,Cortex-M4
STM32L433xB ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,02/06/2016,,STM32L433xB,Cortex-M4 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;64K RAM at address 0x20000000;Timers - SPI - CAN - SWPMI - IRTIM - USB - SAI - I2C - USART - DAC - ADC;DMA - LCD,\sim\ARM\STM32L433xB.sim,No,,Cortex-M4
STM32L433xC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,02/06/2016,,STM32L433xC,Cortex-M4 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;64K RAM at address 0x20000000;Timers - SPI - CAN - SWPMI - IRTIM - USB - SAI - I2C - USART - DAC - ADC;DMA - LCD,\sim\ARM\STM32L433xC.sim,No,,Cortex-M4
STM32L442xC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,02/06/2016,,STM32L442xC,Cortex-M4 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;64K RAM at address 0x20000000;Timers - SPI - CAN - SWPMI - IRTIM - USB - SAI - I2C - USART - DAC - ADC;DMA,\sim\ARM\STM32L442xC.sim,No,,Cortex-M4
STM32L443xC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,02/06/2016,,STM32L443xC,Cortex-M4 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;64K RAM at address 0x20000000;Timers - SPI - CAN - SWPMI - IRTIM - USB - SAI - I2C - USART - DAC - ADC;DMA - LCD,AES\sim\ARM\STM32L443xC.sim,No,,Cortex-M4
STM32L451xC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,02/06/2016,,STM32L451xC,Cortex-M4 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;160K RAM at address 0x20000000;Timers - SPI - CAN - SWPMI - IRTIM - USB - SAI - I2C - USART - DAC - ADC;DMA - LCD,AES\sim\ARM\STM32L451xC.sim,No,,Cortex-M4
STM32L451xE ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,02/06/2016,,STM32L451xE,Cortex-M4 ARM-based 32-bit MCU;512K FLASH at address 0x8000000;160K RAM at address 0x20000000;Timers - SPI - CAN - SWPMI - IRTIM - USB - SAI - I2C - USART - DAC - ADC;DMA - LCD,AES\sim\ARM\STM32L451xE.sim,No,,Cortex-M4
STM32L452xC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,02/06/2016,,STM32L452xC,Cortex-M4 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;160K RAM at address 0x20000000;Timers - SPI - CAN - SWPMI - IRTIM - USB - SAI - I2C - USART - DAC - ADC;DMA - LCD,AES\sim\ARM\STM32L452xC.sim,No,,Cortex-M4
STM32L452xE ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,02/06/2016,,STM32L452xE,Cortex-M4 ARM-based 32-bit MCU;512K FLASH at address 0x8000000;160K RAM at address 0x20000000;Timers - SPI - CAN - SWPMI - IRTIM - USB - SAI - I2C - USART - DAC - ADC;DMA - LCD,AES\sim\ARM\STM32L452xE.sim,No,,Cortex-M4
STM32L462xE ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,02/06/2016,,STM32L462xE,Cortex-M4 ARM-based 32-bit MCU;512K FLASH at address 0x8000000;160K RAM at address 0x20000000;Timers - SPI - CAN - SWPMI - IRTIM - USB - SAI - I2C - USART - DAC - ADC;DMA - LCD - ANALOG - AUDIO ,AES\sim\ARM\STM32L462xE.sim,No,,Cortex-M4
STM32L476xC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,05/02/2015,,STM32L476xC,Cortex-M4 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;128K RAM at address 0x20000000;Timers - SPI - I2C - USART - DAC - ADC;DMA,\sim\ARM\STM32L476xC.sim,No,,Cortex-M4
STM32L476xE ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,05/02/2015,,STM32L476xE,Cortex-M4 ARM-based 32-bit MCU;512K FLASH at address 0x8000000;128K RAM at address 0x20000000;Timers - SPI - I2C - USART - DAC - ADC;DMA,\sim\ARM\STM32L476xE.sim,No,,Cortex-M4
STM32L476xG ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,05/02/2015,,STM32L476xG,Cortex-M4 ARM-based 32-bit MCU;1028K FLASH at address 0x8000000;128K RAM at address 0x20000000;Timers - SPI - I2C - USART - DAC - ADC;DMA,\sim\ARM\STM32L476xG.sim,No,,Cortex-M4
STM32L496xG ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,05/02/2015,,STM32L496xG,Cortex-M4 ARM-based 32-bit MCU;1028K FLASH at address 0x8000000;320K RAM at address 0x20000000;Timers - SPI - I2C - USART - DAC - ADC;DMA - camera&LCD,\sim\ARM\STM32L496xG.sim,No,,Cortex-M4
STM32L4R5xG ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,05/02/2015,,STM32L4R5xG,Cortex-M4 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;640K RAM at address 0x20000000;Timers - SPI - I2C - USART - DAC - ADC;DMA - camera&LCD,USB OTG - DFSDM - CHROMART\sim\ARM\STM32L4R5xG.sim,No,,Cortex-M4
STM32L4R5xI ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,05/02/2015,,STM32L4R5xI,Cortex-M4 ARM-based 32-bit MCU;2M FLASH at address 0x8000000;640K RAM at address 0x20000000;Timers - SPI - I2C - USART - DAC - ADC;DMA - camera&LCD,USB OTG - DFSDM - CHROMART\sim\ARM\STM32L4R5xI.sim,No,,Cortex-M4
STM32L4S5xI ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,05/02/2015,,STM32L4S5xI,Cortex-M4 ARM-based 32-bit MCU;2M FLASH at address 0x8000000;640K RAM at address 0x20000000;Timers - SPI - I2C - USART - DAC - ADC;DMA - camera&LCD,USB OTG - DFSDM - CHROMART - AES - HASH\sim\ARM\STM32L4S5xI.sim,No,,Cortex-M4
STM32L4R7xI ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,05/02/2015,,STM32L4R7xI,Cortex-M4 ARM-based 32-bit MCU;2M FLASH at address 0x8000000;640K RAM at address 0x20000000;Timers - SPI - I2C - USART - DAC - ADC;DMA - camera&LCD,USB OTG - DFSDM - CHROMART\sim\ARM\STM32L4R7xI.sim,No,,Cortex-M4
STM32L4S7xI ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,05/02/2015,,STM32L4S7xI,Cortex-M4 ARM-based 32-bit MCU;2M FLASH at address 0x8000000;640K RAM at address 0x20000000;Timers - SPI - I2C - USART - DAC - ADC;DMA - camera&LCD,USB OTG - DFSDM - CHROMART - AES - HASH\sim\ARM\STM32L4S7xI.sim,No,,Cortex-M4
STM32L4R9xG ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,05/02/2015,,STM32L4R9xG,Cortex-M4 ARM-based 32-bit MCU;1M FLASH at address 0x8000000;640K RAM at address 0x20000000;Timers - SPI - I2C - USART - DAC - ADC;DMA - camera&LCD,USB OTG - DFSDM - CHROMART\sim\ARM\STM32L4R9xG.sim,No,,Cortex-M4
STM32L4R9xI ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,05/02/2015,,STM32L4R9xI,Cortex-M4 ARM-based 32-bit MCU;2M FLASH at address 0x8000000;640K RAM at address 0x20000000;Timers - SPI - I2C - USART - DAC - ADC;DMA - camera&LCD,USB OTG - DFSDM - CHROMART\sim\ARM\STM32L4R9xI.sim,No,,Cortex-M4
STM32L4S9xI ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32L4xx,05/02/2015,,STM32L4S9xI,Cortex-M4 ARM-based 32-bit MCU;2M FLASH at address 0x8000000;640K RAM at address 0x20000000;Timers - SPI - I2C - USART - DAC - ADC;DMA - camera&LCD,USB OTG - DFSDM - CHROMART - AES - HASH\sim\ARM\STM32L4S9xI.sim,No,,Cortex-M4
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
STM32W108x8 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32W1xx,12/10/2012,,STM32W108x8,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;8K RAM at address 0x20000000;2 Timers - SPI - I2C - USART - DAC - ADC (24 channels);DMA,\sim\ARM\STM32W108x8.sim,No,,Cortex-M3
STM32W108xB ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32W1xx,12/10/2012,,STM32W108xB,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;8K RAM at address 0x20000000;2 Timers - SPI - I2C - USART - DAC - ADC (24 channels);DMA,\sim\ARM\STM32W108xB.sim,No,,Cortex-M3
STM32W108xZ ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32W1xx,12/10/2012,,STM32W108xZ,Cortex-M3 ARM-based 32-bit MCU;192K FLASH at address 0x8000000;12K RAM at address 0x20000000;2 Timers - SPI - I2C - USART - ADC ;DMA,\sim\ARM\STM32W108xZ.sim,No,,Cortex-M3
STM32W108xC ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32W1xx,12/10/2012,,STM32W108xC,Cortex-M3 ARM-based 32-bit MCU;256K FLASH at address 0x8000000;16K RAM at address 0x20000000;2 Timers - SPI - I2C - USART - ADC ;DMA,\sim\ARM\STM32W108xC.sim,No,,Cortex-M3
STM32W108C8 ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32W1xx,27/05/2011,,STM32W108C8,Cortex-M3 ARM-based 32-bit MCU;64K FLASH at address 0x8000000;8K RAM at address 0x20000000;2 Timers - SPI - I2C - USART - DAC - ADC (24 channels);DMA,\sim\ARM\STM32W108x8.sim,Yes,,Cortex-M3
STM32W108CB ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32W1xx,27/05/2011,,STM32W108CB,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;8K RAM at address 0x20000000;2 Timers - SPI - I2C - USART - DAC - ADC (24 channels);DMA,\sim\ARM\STM32W108xB.sim,Yes,,Cortex-M3
STM32W108HB ,ST,headers\STR3\STR32.h,,,,http://www.st.com,,,ARM,,STM32W1xx,27/05/2011,,STM32W108HB,Cortex-M3 ARM-based 32-bit MCU;128K FLASH at address 0x8000000;8K RAM at address 0x20000000;2 Timers - SPI - I2C - USART - DAC - ADC (24 channels);DMA,\sim\ARM\STM32W108xB.sim,Yes,,Cortex-M3
